work_id,year,period,first_country_known,first_target,corr_country_known,corr_target,international_collaboration,n_author_countries,studied_count
W3005861257,2020,2016-2020,True,False,False,,False,1,1
W3011693046,2020,2016-2020,True,True,False,,False,1,1
W3034137377,2020,2016-2020,False,,False,,False,0,1
W3010770657,2020,2016-2020,False,,False,,False,0,1
W3010568454,2020,2016-2020,True,True,True,False,True,3,1
W3045188953,2020,2016-2020,True,True,False,,False,1,1
W3009432889,2020,2016-2020,True,True,True,True,True,6,1
W3011712238,2020,2016-2020,True,True,True,True,False,1,1
W3012789895,2020,2016-2020,True,True,True,True,False,1,1
W3010637987,2020,2016-2020,True,False,True,False,True,3,1
W3009960619,2020,2016-2020,True,False,True,False,True,2,1
W3010144659,2020,2016-2020,True,True,True,True,False,1,1
W3012419326,2020,2016-2020,True,False,True,False,False,1,1
W3010831243,2020,2016-2020,True,True,True,True,True,2,1
W3011564015,2020,2016-2020,True,False,False,,True,2,1
W3011228847,2020,2016-2020,True,True,True,True,False,1,1
W3011468811,2020,2016-2020,True,False,True,False,True,3,1
W3011691683,2020,2016-2020,True,True,True,True,True,2,1
W3026439485,2020,2016-2020,True,False,True,False,True,2,1
W3011711188,2020,2016-2020,True,True,True,True,False,1,1
W3012714359,2020,2016-2020,True,True,True,True,False,1,1
W3012284688,2020,2016-2020,True,True,True,True,True,2,1
W3011155643,2020,2016-2020,True,True,False,,False,1,1
W3012441154,2020,2016-2020,True,True,True,True,False,1,1
W3013025035,2020,2016-2020,True,False,False,,False,1,1
W3009396940,2020,2016-2020,True,False,True,False,True,2,3
W3013825311,2020,2016-2020,True,True,False,,False,1,1
W4255895354,2020,2016-2020,False,,False,,False,0,1
W3014713361,2020,2016-2020,False,,False,,False,0,1
W3013675093,2020,2016-2020,False,,False,,False,0,1
W3014023120,2020,2016-2020,False,,False,,False,0,1
W3013808022,2020,2016-2020,True,False,True,False,False,1,1
W3015175282,2020,2016-2020,False,,False,,False,0,1
W3083268841,2020,2016-2020,False,,False,,False,0,1
W3025703949,2020,2016-2020,False,,False,,False,0,1
W3016310662,2020,2016-2020,True,True,True,True,False,1,1
W3096500336,2020,2016-2020,True,True,False,,False,1,1
W3045308384,2020,2016-2020,False,,False,,False,0,1
W3015930148,2020,2016-2020,True,True,False,,True,2,1
W3020552975,2020,2016-2020,True,False,True,False,False,1,1
W3016840628,2020,2016-2020,True,True,False,,False,1,1
W3016395862,2020,2016-2020,True,True,True,True,False,1,1
W3033572894,2020,2016-2020,True,True,True,True,True,3,1
W3103586166,2020,2016-2020,True,True,False,,False,1,1
W3019175973,2020,2016-2020,True,False,True,False,False,1,1
W3047870957,2020,2016-2020,True,True,True,True,True,3,1
W3082422768,2020,2016-2020,True,True,False,,True,2,1
W3162649797,2020,2016-2020,True,False,False,,False,1,1
W3021108708,2020,2016-2020,True,True,True,True,False,1,1
W3027395574,2020,2016-2020,True,True,True,True,True,3,3
W3030061796,2020,2016-2020,True,True,True,True,True,2,1
W3023481695,2020,2016-2020,True,False,True,False,True,4,2
W3024179239,2020,2016-2020,True,False,False,,True,3,1
W3023885219,2020,2016-2020,True,True,True,True,False,1,1
W3021577374,2020,2016-2020,True,False,True,False,True,3,1
W3023144858,2020,2016-2020,True,True,True,True,False,1,1
W3034557054,2020,2016-2020,True,False,True,False,True,2,1
W3025643711,2020,2016-2020,True,True,True,True,False,1,1
W4242250040,2020,2016-2020,True,True,False,,True,2,1
W3026274676,2020,2016-2020,True,True,False,,False,1,1
W3028024400,2020,2016-2020,True,True,True,True,False,1,1
W3040255266,2020,2016-2020,True,True,True,True,True,4,1
W3087037258,2020,2016-2020,True,True,False,,False,1,1
W3030359336,2020,2016-2020,True,True,True,True,True,2,1
W3031824665,2020,2016-2020,True,False,True,False,True,2,1
W3030505051,2020,2016-2020,True,True,False,,False,1,1
W3029759406,2020,2016-2020,True,True,True,True,False,1,1
W3033492290,2020,2016-2020,True,True,False,,False,1,1
W4392973038,2020,2016-2020,True,False,False,,False,1,1
W3039605262,2020,2016-2020,True,True,True,True,False,1,1
W3030912641,2020,2016-2020,True,True,True,True,False,1,1
W3031945804,2020,2016-2020,True,True,True,True,True,4,1
W3116619230,2020,2016-2020,True,False,False,,False,1,1
W3034691851,2020,2016-2020,True,False,True,False,True,4,1
W3033822055,2020,2016-2020,True,False,False,,True,2,1
W3046725953,2020,2016-2020,False,,False,,False,0,1
W3034419513,2020,2016-2020,True,True,False,,False,1,1
W3035412171,2020,2016-2020,True,False,True,False,True,3,1
W3040248762,2020,2016-2020,False,,False,,False,0,1
W3036925360,2020,2016-2020,True,False,False,,True,4,1
W3037401695,2020,2016-2020,False,,False,,False,0,3
W3037901711,2020,2016-2020,True,True,True,True,False,1,1
W3048950197,2020,2016-2020,True,True,True,True,False,1,1
W3036930777,2020,2016-2020,True,True,True,True,False,1,1
W3083507829,2020,2016-2020,False,,False,,False,0,1
W3083630293,2020,2016-2020,False,,False,,False,0,1
W3135926594,2020,2016-2020,True,True,False,,False,1,1
W3189855505,2020,2016-2020,True,True,False,,False,1,1
W3032522652,2020,2016-2020,True,True,False,,False,1,1
W3038863852,2020,2016-2020,True,True,False,,True,2,1
W3039385583,2020,2016-2020,True,True,False,,False,1,1
W3040066705,2020,2016-2020,True,True,True,False,True,2,1
W3042895879,2020,2016-2020,True,True,True,True,False,1,1
W3045053563,2020,2016-2020,True,True,True,True,True,2,1
W3046770406,2020,2016-2020,True,False,False,,True,2,1
W4323775851,2020,2016-2020,True,True,True,True,False,1,1
W3038982912,2020,2016-2020,True,True,True,True,False,1,1
W3041514591,2020,2016-2020,True,True,False,,False,1,1
W3040970918,2020,2016-2020,True,True,True,False,True,4,1
W3118808661,2020,2016-2020,True,False,True,False,True,2,1
W3042354312,2020,2016-2020,True,False,True,False,False,1,3
W3042280389,2020,2016-2020,True,True,True,True,True,2,1
W3043978828,2020,2016-2020,True,True,False,,False,1,1
W3045352733,2020,2016-2020,True,True,True,True,True,3,1
W3045969145,2020,2016-2020,True,False,False,,True,4,1
W3047288416,2020,2016-2020,True,True,True,True,True,5,1
W3047395891,2020,2016-2020,True,True,True,True,True,3,1
W3112957891,2020,2016-2020,True,True,False,,False,1,1
W4248651083,2020,2016-2020,True,True,True,True,False,1,1
W3048237873,2020,2016-2020,True,True,False,,False,1,1
W3080721605,2020,2016-2020,True,True,True,False,True,2,1
W4327510399,2020,2016-2020,True,True,False,,False,1,1
W4387389087,2020,2016-2020,False,,False,,False,0,1
W4404791923,2020,2016-2020,False,,False,,False,0,1
W3048709494,2020,2016-2020,True,True,True,True,False,1,1
W3048446315,2020,2016-2020,True,True,True,True,True,6,1
W3048582991,2020,2016-2020,True,False,True,True,True,5,1
W3080771597,2020,2016-2020,True,True,True,True,False,1,1
W3106967268,2020,2016-2020,True,False,True,False,False,1,1
W3082927279,2020,2016-2020,False,,False,,False,0,1
W3088616903,2020,2016-2020,True,True,True,True,False,1,1
W3081692353,2020,2016-2020,True,True,True,True,False,1,1
W3118235016,2020,2016-2020,False,,False,,False,0,1
W3087191008,2020,2016-2020,True,False,True,False,True,2,1
W3088311118,2020,2016-2020,True,True,True,True,False,1,1
W3089511757,2020,2016-2020,True,True,True,True,True,3,2
W3089813054,2020,2016-2020,True,True,False,,False,1,1
W3090397070,2020,2016-2020,True,False,True,False,True,4,1
W3092181462,2020,2016-2020,True,False,False,,True,4,2
W3092606724,2020,2016-2020,True,True,False,,False,1,1
W3081530418,2020,2016-2020,True,True,False,,False,1,1
W3082039256,2020,2016-2020,True,False,True,False,True,2,1
W3083378898,2020,2016-2020,True,True,True,True,False,1,1
W3083183911,2020,2016-2020,True,False,True,False,True,2,1
W3083134612,2020,2016-2020,True,False,True,False,False,1,1
W3084070859,2020,2016-2020,True,False,True,False,True,4,1
W3108939017,2020,2016-2020,True,False,True,False,True,2,1
W3085955235,2020,2016-2020,True,True,False,,False,1,1
W3128138540,2020,2016-2020,True,False,True,False,False,1,1
W3085492512,2020,2016-2020,True,True,True,True,False,1,5
W3086070081,2020,2016-2020,True,False,True,False,True,3,1
W3085953795,2020,2016-2020,True,False,True,False,True,2,1
W3085986236,2020,2016-2020,True,True,True,True,False,1,1
W3087566629,2020,2016-2020,True,True,True,True,True,3,1
W3087715450,2020,2016-2020,True,True,True,True,False,1,1
W3178510506,2020,2016-2020,True,True,False,,False,1,1
W3087705705,2020,2016-2020,True,False,True,False,True,2,1
W3087234972,2020,2016-2020,True,True,True,True,False,1,1
W3087879422,2020,2016-2020,True,True,True,True,True,2,1
W3088035549,2020,2016-2020,True,False,False,,False,1,1
W3088718406,2020,2016-2020,True,True,False,,False,1,1
W3106746136,2020,2016-2020,True,True,True,True,True,2,1
W3089577919,2020,2016-2020,True,True,True,True,True,2,1
W3089764314,2020,2016-2020,True,True,True,True,False,1,1
W3091743194,2020,2016-2020,True,True,True,True,False,1,1
W3092470882,2020,2016-2020,False,,False,,False,0,1
W3092600786,2020,2016-2020,False,,False,,False,0,1
W3127476137,2020,2016-2020,False,,False,,False,1,1
W3196025524,2020,2016-2020,False,,False,,False,1,1
W4287658855,2020,2016-2020,True,True,False,,False,1,1
W3089893416,2020,2016-2020,True,False,True,False,True,2,1
W3090393259,2020,2016-2020,True,True,True,True,False,1,1
W3093623985,2020,2016-2020,True,True,True,True,False,1,1
W3093786034,2020,2016-2020,True,True,True,False,True,2,1
W3208450827,2020,2016-2020,False,,False,,False,0,1
W4391757864,2020,2016-2020,False,,False,,False,0,1
W4391939939,2020,2016-2020,False,,False,,False,0,1
W3089990662,2020,2016-2020,True,False,True,False,False,1,1
W3090303178,2020,2016-2020,True,True,True,False,True,2,1
W3090965901,2020,2016-2020,False,,False,,False,0,1
W3092640595,2020,2016-2020,True,True,False,,False,1,1
W3197993228,2020,2016-2020,True,True,False,,False,1,1
W3091875346,2020,2016-2020,True,True,False,,False,1,1
W3045495571,2020,2016-2020,True,True,False,,True,2,1
W3092575285,2020,2016-2020,True,True,True,True,True,2,1
W3107778404,2020,2016-2020,True,False,True,False,True,2,1
W3091880156,2020,2016-2020,True,False,True,False,True,2,1
W3094256785,2020,2016-2020,True,True,True,True,False,1,1
W3121942650,2020,2016-2020,False,,False,,False,0,1
W3093845979,2020,2016-2020,True,True,False,,False,1,1
W3096019236,2020,2016-2020,True,True,False,,False,1,1
W3116788467,2020,2016-2020,True,False,True,False,False,1,1
W3094984029,2020,2016-2020,False,,True,False,True,3,5
W3095165813,2020,2016-2020,True,True,True,True,False,1,1
W3095001346,2020,2016-2020,True,False,False,,True,2,1
W3103295788,2020,2016-2020,False,,False,,False,0,1
W3105628008,2020,2016-2020,True,True,True,True,False,1,1
W3107964117,2020,2016-2020,True,True,True,True,False,1,1
W4391940550,2020,2016-2020,False,,False,,False,0,1
W4392012627,2020,2016-2020,False,,False,,False,0,1
W4405300229,2020,2016-2020,False,,False,,False,0,1
W3097259712,2020,2016-2020,True,True,True,True,False,1,1
W3008362288,2020,2016-2020,True,False,True,False,False,1,3
W3099354105,2020,2016-2020,True,True,True,True,False,1,1
W3100199461,2020,2016-2020,True,False,False,,True,3,1
W3101031426,2020,2016-2020,True,True,True,True,True,2,1
W3098555777,2020,2016-2020,True,False,True,False,True,3,1
W3156779370,2020,2016-2020,False,,False,,False,0,1
W3102871994,2020,2016-2020,True,False,True,False,True,2,1
W3087127169,2020,2016-2020,True,True,True,True,False,1,1
W3108287252,2020,2016-2020,True,True,True,True,False,1,1
W3134792596,2020,2016-2020,False,,False,,False,1,1
W3109356386,2020,2016-2020,True,False,True,False,True,5,1
W3137113343,2020,2016-2020,False,,False,,False,0,1
W3108245020,2020,2016-2020,True,True,False,,False,1,1
W3109913567,2020,2016-2020,True,False,True,False,True,3,1
W3109715853,2020,2016-2020,True,True,True,True,True,2,1
W3108288403,2020,2016-2020,True,True,True,True,False,1,1
W3134718012,2020,2016-2020,False,,False,,False,1,1
W3094783354,2020,2016-2020,True,False,True,False,True,2,1
W3107406390,2020,2016-2020,True,True,False,,False,1,1
W3109870745,2020,2016-2020,True,True,True,True,True,2,1
W3110712347,2020,2016-2020,True,True,True,True,False,1,1
W3111588121,2020,2016-2020,True,False,True,False,True,4,2
W3111604709,2020,2016-2020,True,True,True,True,False,1,1
W3111932808,2020,2016-2020,True,False,True,False,False,1,0
W3112005050,2020,2016-2020,True,True,False,,False,1,1
W3113192949,2020,2016-2020,True,True,True,True,False,1,1
W3113579526,2020,2016-2020,True,True,True,True,False,1,1
W3116008021,2020,2016-2020,True,True,True,True,False,1,1
W3125011881,2020,2016-2020,True,True,True,True,False,1,1
W3126930835,2020,2016-2020,True,True,True,True,False,1,1
W3127153949,2020,2016-2020,True,True,False,,False,1,1
W3129442704,2020,2016-2020,True,True,True,True,False,1,1
W3152513036,2020,2016-2020,True,True,False,,False,1,1
W3154701621,2020,2016-2020,True,True,False,,False,1,1
W3156572096,2020,2016-2020,True,True,True,True,False,1,1
W4232528854,2020,2016-2020,True,True,False,,False,1,1
W4287572070,2020,2016-2020,False,,False,,False,0,1
W4391939831,2020,2016-2020,False,,False,,False,0,1
W4393952169,2020,2016-2020,False,,False,,False,0,1
W4396871790,2020,2016-2020,False,,False,,False,0,1
W3115365857,2020,2016-2020,True,False,False,,True,2,1
W3113162277,2020,2016-2020,False,,False,,False,0,1
W3024310168,2020,2016-2020,True,True,True,True,True,2,1
W3121838515,2020,2016-2020,True,False,True,False,False,1,5
W3111280078,2020,2016-2020,True,True,True,True,False,1,1
W3177844930,2020,2016-2020,True,True,False,,False,1,1
W3112212522,2020,2016-2020,True,True,True,True,False,1,1
W3135516563,2020,2016-2020,True,True,True,True,False,1,1
W2941291171,2020,2016-2020,True,False,True,False,False,1,1
W3113211709,2020,2016-2020,True,False,True,False,False,1,1
W2972311945,2020,2016-2020,True,False,True,False,True,4,1
W3134510128,2020,2016-2020,True,True,True,True,False,1,1
W3117914736,2020,2016-2020,True,True,True,True,True,2,1
W4233421065,2020,2016-2020,True,True,False,,False,1,1
W7143645862,2020,2016-2020,False,,False,,False,0,1
W7143950561,2020,2016-2020,False,,False,,False,0,1
W7207857948,2020,2016-2020,False,,False,,False,0,1
W3113768752,2020,2016-2020,True,False,True,False,False,1,1
W3117893825,2020,2016-2020,True,False,True,False,False,1,1
W3120476499,2020,2016-2020,True,True,False,,False,1,1
W3124710241,2020,2016-2020,True,True,True,True,False,1,1
W3114490832,2020,2016-2020,True,True,False,,False,1,1
W3123589057,2020,2016-2020,True,False,True,False,True,2,1
W3134217841,2020,2016-2020,True,True,False,,False,1,1
W4406916348,2020,2016-2020,True,True,False,,False,1,1
W3118442004,2021,2021-2026,True,True,False,,True,2,1
W3119076279,2021,2021-2026,True,True,True,True,False,1,1
W3120405068,2021,2021-2026,True,True,False,,False,1,1
W3121761445,2021,2021-2026,True,True,False,,False,1,1
W3123300544,2021,2021-2026,True,True,True,True,False,1,1
W3123735941,2021,2021-2026,True,True,True,True,True,2,5
W3130157128,2021,2021-2026,False,,False,,False,0,1
W3131832615,2021,2021-2026,True,True,True,True,False,1,1
W3133306518,2021,2021-2026,True,True,False,,True,2,1
W3134963897,2021,2021-2026,False,,False,,False,0,1
W3138952953,2021,2021-2026,False,,False,,False,0,1
W3155173074,2021,2021-2026,True,True,True,True,False,1,1
W3157475437,2021,2021-2026,False,,False,,False,0,1
W3160644846,2021,2021-2026,True,True,False,,False,1,1
W3161213163,2021,2021-2026,True,True,True,True,False,1,1
W3161822775,2021,2021-2026,True,True,True,True,False,1,1
W3163143527,2021,2021-2026,False,,False,,False,0,1
W3163999281,2021,2021-2026,True,True,True,True,False,1,1
W3165763379,2021,2021-2026,True,True,True,True,False,1,1
W3166525555,2021,2021-2026,False,,False,,False,0,1
W3169610437,2021,2021-2026,False,,False,,False,0,1
W3170255772,2021,2021-2026,False,,False,,False,0,1
W3171715054,2021,2021-2026,False,,False,,False,0,1
W3174752338,2021,2021-2026,True,True,False,,False,1,1
W3175144512,2021,2021-2026,True,True,True,True,False,1,1
W3185633763,2021,2021-2026,False,,False,,False,0,1
W3185755821,2021,2021-2026,True,True,True,True,False,1,1
W3190148522,2021,2021-2026,True,True,True,True,False,1,1
W3193895300,2021,2021-2026,True,False,True,False,False,1,5
