work_id,year,period,theme
W4367723311,2023,2021-2026,Financial protection/OOP
W4367723311,2023,2021-2026,Willingness to pay
W4313641578,2023,2021-2026,Performance-based financing
W4313650102,2023,2021-2026,Purchasing/provider payment
W4313650756,2023,2021-2026,Insurance/prepayment
W4313650756,2023,2021-2026,Financial protection/OOP
W4315649389,2023,2021-2026,Performance-based financing
W4315701760,2023,2021-2026,Insurance/prepayment
W4315620167,2023,2021-2026,Insurance/prepayment
W4315620167,2023,2021-2026,Financial protection/OOP
W4316036863,2023,2021-2026,Insurance/prepayment
W4391665674,2023,2021-2026,Insurance/prepayment
W4321348804,2023,2021-2026,Insurance/prepayment
W4321353200,2023,2021-2026,Insurance/prepayment
W4321353200,2023,2021-2026,Financial protection/OOP
W4317356314,2023,2021-2026,Insurance/prepayment
W4321353247,2023,2021-2026,Performance-based financing
W4317433948,2023,2021-2026,Insurance/prepayment
W4317543142,2023,2021-2026,Insurance/prepayment
W4317543142,2023,2021-2026,Financial protection/OOP
W4317543142,2023,2021-2026,User fees/cost sharing
W4317548782,2023,2021-2026,Insurance/prepayment
W4317548782,2023,2021-2026,Financial protection/OOP
W4317716365,2023,2021-2026,Insurance/prepayment
W4317716365,2023,2021-2026,Financial protection/OOP
W4317761471,2023,2021-2026,Insurance/prepayment
W4317761471,2023,2021-2026,Financial protection/OOP
W4317761471,2023,2021-2026,Revenue/public financing
W4317797532,2023,2021-2026,Revenue/public financing
W3174907952,2023,2021-2026,Insurance/prepayment
W4377942648,2023,2021-2026,Insurance/prepayment
W4377942747,2023,2021-2026,Insurance/prepayment
W4378071844,2023,2021-2026,Insurance/prepayment
W4317932886,2023,2021-2026,Insurance/prepayment
W4317937561,2023,2021-2026,Insurance/prepayment
W4318243954,2023,2021-2026,Revenue/public financing
W4318264116,2023,2021-2026,Financial protection/OOP
W4318275180,2023,2021-2026,Insurance/prepayment
W4318334785,2023,2021-2026,Insurance/prepayment
W4318334785,2023,2021-2026,Financial protection/OOP
W4318426713,2023,2021-2026,Insurance/prepayment
W4318821540,2023,2021-2026,Insurance/prepayment
W4321117938,2023,2021-2026,Insurance/prepayment
W4398758723,2023,2021-2026,Insurance/prepayment
W4398758723,2023,2021-2026,Financial protection/OOP
W4318752910,2023,2021-2026,Insurance/prepayment
W4318752910,2023,2021-2026,Financial protection/OOP
W4319005734,2023,2021-2026,Insurance/prepayment
W4318974598,2023,2021-2026,Insurance/prepayment
W4319063401,2023,2021-2026,Insurance/prepayment
W4319063401,2023,2021-2026,Financial protection/OOP
W4319071896,2023,2021-2026,Insurance/prepayment
W4319297485,2023,2021-2026,Insurance/prepayment
W4319297485,2023,2021-2026,Financial protection/OOP
W4319297863,2023,2021-2026,Insurance/prepayment
W4319297863,2023,2021-2026,Financial protection/OOP
W4319333435,2023,2021-2026,Insurance/prepayment
W4319444155,2023,2021-2026,Performance-based financing
W4320481247,2023,2021-2026,Revenue/public financing
W4320507717,2023,2021-2026,Insurance/prepayment
W4321352584,2023,2021-2026,Insurance/prepayment
W4321352584,2023,2021-2026,Financial protection/OOP
W4321352584,2023,2021-2026,User fees/cost sharing
W4321352598,2023,2021-2026,Purchasing/provider payment
W4320712193,2023,2021-2026,Revenue/public financing
W4320728700,2023,2021-2026,Insurance/prepayment
W4320856262,2023,2021-2026,Insurance/prepayment
W4320857179,2023,2021-2026,Insurance/prepayment
W4320857179,2023,2021-2026,Financial protection/OOP
W4320856891,2023,2021-2026,Insurance/prepayment
W4320856891,2023,2021-2026,Financial protection/OOP
W4321004086,2023,2021-2026,Insurance/prepayment
W4321004086,2023,2021-2026,Financial protection/OOP
W4321174647,2023,2021-2026,Insurance/prepayment
W4321600290,2023,2021-2026,Insurance/prepayment
W4321600290,2023,2021-2026,Financial protection/OOP
W4322503800,2023,2021-2026,Insurance/prepayment
W4322503800,2023,2021-2026,Financial protection/OOP
W4322616986,2023,2021-2026,Insurance/prepayment
W4324128054,2023,2021-2026,Insurance/prepayment
W4327576334,2023,2021-2026,Insurance/prepayment
W4323316819,2023,2021-2026,Insurance/prepayment
W4323316819,2023,2021-2026,Willingness to pay
W4323317110,2023,2021-2026,Financial protection/OOP
W4323664616,2023,2021-2026,Insurance/prepayment
W4323664616,2023,2021-2026,Pooling
W4323664616,2023,2021-2026,User fees/cost sharing
W4323664616,2023,2021-2026,Willingness to pay
W4324017602,2023,2021-2026,Insurance/prepayment
W4324017602,2023,2021-2026,Financial protection/OOP
W4324017602,2023,2021-2026,User fees/cost sharing
W4324063750,2023,2021-2026,Insurance/prepayment
W4324063750,2023,2021-2026,Revenue/public financing
W4327580811,2023,2021-2026,Insurance/prepayment
W4327967862,2023,2021-2026,Insurance/prepayment
W4360981231,2023,2021-2026,Insurance/prepayment
W4362475852,2023,2021-2026,Financial protection/OOP
W4323044400,2023,2021-2026,Insurance/prepayment
W4323318541,2023,2021-2026,Insurance/prepayment
W4323318541,2023,2021-2026,Financial protection/OOP
W4323354653,2023,2021-2026,Insurance/prepayment
W4323652673,2023,2021-2026,Insurance/prepayment
W4323665961,2023,2021-2026,Insurance/prepayment
W4323665961,2023,2021-2026,Financial protection/OOP
W4323812552,2023,2021-2026,Financial protection/OOP
W4323971751,2023,2021-2026,Insurance/prepayment
W4388159826,2023,2021-2026,Insurance/prepayment
W4388160220,2023,2021-2026,Insurance/prepayment
W4388930868,2023,2021-2026,Insurance/prepayment
W4327861849,2023,2021-2026,Insurance/prepayment
W4328049572,2023,2021-2026,Insurance/prepayment
W4353014967,2023,2021-2026,Insurance/prepayment
W4353014967,2023,2021-2026,Financial protection/OOP
W4353082272,2023,2021-2026,Insurance/prepayment
W4353082272,2023,2021-2026,Willingness to pay
W4383889011,2023,2021-2026,Insurance/prepayment
W4383889011,2023,2021-2026,Financial protection/OOP
W4383889011,2023,2021-2026,Pooling
W4361008289,2023,2021-2026,Insurance/prepayment
W4361008289,2023,2021-2026,Financial protection/OOP
W4361009693,2023,2021-2026,Insurance/prepayment
W4361214839,2023,2021-2026,Insurance/prepayment
W4361282543,2023,2021-2026,Insurance/prepayment
W4361283117,2023,2021-2026,Insurance/prepayment
W4361296314,2023,2021-2026,Revenue/public financing
W4361266799,2023,2021-2026,Insurance/prepayment
W4361266799,2023,2021-2026,Financial protection/OOP
W4361276785,2023,2021-2026,Insurance/prepayment
W4361988187,2023,2021-2026,Insurance/prepayment
W4367306770,2023,2021-2026,Insurance/prepayment
W4368376705,2023,2021-2026,Insurance/prepayment
W4381514702,2023,2021-2026,Insurance/prepayment
W4381514702,2023,2021-2026,Willingness to pay
W4362507303,2023,2021-2026,Insurance/prepayment
W4362507303,2023,2021-2026,Financial protection/OOP
W4375952317,2023,2021-2026,Insurance/prepayment
W4376136058,2023,2021-2026,Financial protection/OOP
W4380182384,2023,2021-2026,Insurance/prepayment
W4386869370,2023,2021-2026,Revenue/public financing
W4362640801,2023,2021-2026,Insurance/prepayment
W4362657738,2023,2021-2026,Insurance/prepayment
W4362657738,2023,2021-2026,Purchasing/provider payment
W4362698349,2023,2021-2026,Insurance/prepayment
W4363674650,2023,2021-2026,Insurance/prepayment
W4363674650,2023,2021-2026,Pooling
W4364374963,2023,2021-2026,Insurance/prepayment
W4365512775,2023,2021-2026,Financial protection/OOP
W4365512775,2023,2021-2026,Performance-based financing
W4365512775,2023,2021-2026,User fees/cost sharing
W4384433249,2023,2021-2026,Performance-based financing
W4365445567,2023,2021-2026,Insurance/prepayment
W4365445567,2023,2021-2026,Willingness to pay
W4365447394,2023,2021-2026,Insurance/prepayment
W4365449925,2023,2021-2026,User fees/cost sharing
W4376491577,2023,2021-2026,Insurance/prepayment
W4365479180,2023,2021-2026,Insurance/prepayment
W4365815889,2023,2021-2026,User fees/cost sharing
W4366004057,2023,2021-2026,Insurance/prepayment
W4366004057,2023,2021-2026,Financial protection/OOP
W4367856956,2023,2021-2026,Revenue/public financing
W4366779197,2023,2021-2026,Insurance/prepayment
W4366815091,2023,2021-2026,Insurance/prepayment
W4366815091,2023,2021-2026,Willingness to pay
W4367602592,2023,2021-2026,Financial protection/OOP
W4367602895,2023,2021-2026,Financial protection/OOP
W4367666674,2023,2021-2026,Revenue/public financing
W4367666674,2023,2021-2026,External financing
W4380415694,2023,2021-2026,Insurance/prepayment
W4367678086,2023,2021-2026,Insurance/prepayment
W4367678086,2023,2021-2026,Financial protection/OOP
W4381537950,2023,2021-2026,Financial protection/OOP
W4386971583,2023,2021-2026,Insurance/prepayment
W4386971583,2023,2021-2026,Financial protection/OOP
W4367838955,2023,2021-2026,Insurance/prepayment
W4367844605,2023,2021-2026,Financial protection/OOP
W4368367890,2023,2021-2026,Insurance/prepayment
W4368367890,2023,2021-2026,Financial protection/OOP
W4372333705,2023,2021-2026,User fees/cost sharing
W4372361449,2023,2021-2026,Insurance/prepayment
W4376629781,2023,2021-2026,Insurance/prepayment
W4376138152,2023,2021-2026,Financial protection/OOP
W4378516465,2023,2021-2026,Revenue/public financing
W4378516465,2023,2021-2026,External financing
W4382753926,2023,2021-2026,Insurance/prepayment
W4376149338,2023,2021-2026,Financial protection/OOP
W4376149338,2023,2021-2026,Revenue/public financing
W4376891135,2023,2021-2026,Insurance/prepayment
W4376891135,2023,2021-2026,Financial protection/OOP
W4376891135,2023,2021-2026,User fees/cost sharing
W4377028196,2023,2021-2026,Insurance/prepayment
W4377028196,2023,2021-2026,Financial protection/OOP
W4376603879,2023,2021-2026,Insurance/prepayment
W4376603879,2023,2021-2026,Financial protection/OOP
W4376610503,2023,2021-2026,Performance-based financing
W4377047209,2023,2021-2026,Insurance/prepayment
W4376645888,2023,2021-2026,Insurance/prepayment
W4376956843,2023,2021-2026,Insurance/prepayment
W4376956843,2023,2021-2026,Pooling
W4388533087,2023,2021-2026,Revenue/public financing
W4377289001,2023,2021-2026,Insurance/prepayment
W4377294276,2023,2021-2026,Insurance/prepayment
W4377294276,2023,2021-2026,Willingness to pay
W4377245494,2023,2021-2026,Financial protection/OOP
W4377245494,2023,2021-2026,User fees/cost sharing
W4377287101,2023,2021-2026,Insurance/prepayment
W4377287101,2023,2021-2026,Financial protection/OOP
W4378233366,2023,2021-2026,Revenue/public financing
W4378640011,2023,2021-2026,Insurance/prepayment
W4378745571,2023,2021-2026,Insurance/prepayment
W4378781921,2023,2021-2026,Insurance/prepayment
W4378781921,2023,2021-2026,Pooling
W4378781921,2023,2021-2026,User fees/cost sharing
W4378781921,2023,2021-2026,Willingness to pay
W4378783605,2023,2021-2026,Insurance/prepayment
W4378904070,2023,2021-2026,Financial protection/OOP
W4378904070,2023,2021-2026,Willingness to pay
W4378907265,2023,2021-2026,Insurance/prepayment
W4378907265,2023,2021-2026,Financial protection/OOP
W4379053841,2023,2021-2026,Insurance/prepayment
W4379053841,2023,2021-2026,Financial protection/OOP
W4379057602,2023,2021-2026,Insurance/prepayment
W4379057602,2023,2021-2026,Financial protection/OOP
W4379057602,2023,2021-2026,Purchasing/provider payment
W4380204225,2023,2021-2026,Insurance/prepayment
W4382680206,2023,2021-2026,Insurance/prepayment
W4384833822,2023,2021-2026,Insurance/prepayment
W4385476120,2023,2021-2026,Financial protection/OOP
W4379143218,2023,2021-2026,Insurance/prepayment
W4379376202,2023,2021-2026,Insurance/prepayment
W4379376202,2023,2021-2026,Financial protection/OOP
W4379534972,2023,2021-2026,User fees/cost sharing
W4379875651,2023,2021-2026,Insurance/prepayment
W4379966638,2023,2021-2026,Revenue/public financing
W4379966638,2023,2021-2026,External financing
W4380047128,2023,2021-2026,Insurance/prepayment
W4380434262,2023,2021-2026,Insurance/prepayment
W4380682477,2023,2021-2026,Insurance/prepayment
W4380682477,2023,2021-2026,Financial protection/OOP
W4380684215,2023,2021-2026,Insurance/prepayment
W4382279923,2023,2021-2026,Insurance/prepayment
W4380787276,2023,2021-2026,Insurance/prepayment
W4380996576,2023,2021-2026,Insurance/prepayment
W4380996576,2023,2021-2026,Revenue/public financing
W4380879680,2023,2021-2026,Insurance/prepayment
W4381250748,2023,2021-2026,Insurance/prepayment
W4381250748,2023,2021-2026,Financial protection/OOP
W4381187221,2023,2021-2026,Insurance/prepayment
W4381187221,2023,2021-2026,Financial protection/OOP
W4381989114,2023,2021-2026,Financial protection/OOP
W4382068189,2023,2021-2026,Financial protection/OOP
W4382344969,2023,2021-2026,Insurance/prepayment
W2907933032,2023,2021-2026,Insurance/prepayment
W4382631105,2023,2021-2026,Insurance/prepayment
W4382776835,2023,2021-2026,Insurance/prepayment
W4382776835,2023,2021-2026,Financial protection/OOP
W4382681597,2023,2021-2026,Insurance/prepayment
W4382698627,2023,2021-2026,Insurance/prepayment
W4382752066,2023,2021-2026,Insurance/prepayment
W4382777490,2023,2021-2026,Financial protection/OOP
W4382795342,2023,2021-2026,Insurance/prepayment
W4383998821,2023,2021-2026,Insurance/prepayment
W4383998821,2023,2021-2026,Purchasing/provider payment
W4385078381,2023,2021-2026,Insurance/prepayment
W4386492958,2023,2021-2026,Insurance/prepayment
W4410792076,2023,2021-2026,Insurance/prepayment
W4383103422,2023,2021-2026,Insurance/prepayment
W4383227544,2023,2021-2026,Insurance/prepayment
W4383227544,2023,2021-2026,Financial protection/OOP
W4383874514,2023,2021-2026,Insurance/prepayment
W4383874514,2023,2021-2026,Financial protection/OOP
W4384469426,2023,2021-2026,Insurance/prepayment
W4384913591,2023,2021-2026,Insurance/prepayment
W4385064596,2023,2021-2026,Insurance/prepayment
W4385064596,2023,2021-2026,Financial protection/OOP
W4385246554,2023,2021-2026,Insurance/prepayment
W4385447375,2023,2021-2026,Insurance/prepayment
W4385447375,2023,2021-2026,Financial protection/OOP
W4385447375,2023,2021-2026,Willingness to pay
W4386610535,2023,2021-2026,Financial protection/OOP
W4382866791,2023,2021-2026,Insurance/prepayment
W4382866791,2023,2021-2026,Financial protection/OOP
W4383293709,2023,2021-2026,Insurance/prepayment
W4383293709,2023,2021-2026,Financial protection/OOP
W4383163950,2023,2021-2026,Insurance/prepayment
W4383163950,2023,2021-2026,Financial protection/OOP
W4383345782,2023,2021-2026,User fees/cost sharing
W4383571099,2023,2021-2026,Insurance/prepayment
W4383599117,2023,2021-2026,Insurance/prepayment
W4384070631,2023,2021-2026,Insurance/prepayment
W4384070631,2023,2021-2026,Financial protection/OOP
W4389684160,2023,2021-2026,Revenue/public financing
W4384204303,2023,2021-2026,Insurance/prepayment
W4384204303,2023,2021-2026,Financial protection/OOP
W4384153328,2023,2021-2026,Insurance/prepayment
W4384339409,2023,2021-2026,Insurance/prepayment
W4384501832,2023,2021-2026,Insurance/prepayment
W4384822980,2023,2021-2026,Revenue/public financing
W4384934287,2023,2021-2026,Insurance/prepayment
W4385075350,2023,2021-2026,Insurance/prepayment
W4385335533,2023,2021-2026,Performance-based financing
W4385417505,2023,2021-2026,Insurance/prepayment
W4385417505,2023,2021-2026,Financial protection/OOP
W4385478531,2023,2021-2026,Financial protection/OOP
W4386003051,2023,2021-2026,Insurance/prepayment
W4386226730,2023,2021-2026,Insurance/prepayment
W4386226730,2023,2021-2026,Financial protection/OOP
W4386226730,2023,2021-2026,Revenue/public financing
W4386227275,2023,2021-2026,Insurance/prepayment
W4385483235,2023,2021-2026,Insurance/prepayment
W4385483235,2023,2021-2026,Financial protection/OOP
W4385484360,2023,2021-2026,Insurance/prepayment
W4385552660,2023,2021-2026,Financial protection/OOP
W4385968276,2023,2021-2026,Insurance/prepayment
W4385968276,2023,2021-2026,User fees/cost sharing
W4385576162,2023,2021-2026,Insurance/prepayment
W4385576162,2023,2021-2026,Financial protection/OOP
W4386936685,2023,2021-2026,Revenue/public financing
W4385662888,2023,2021-2026,Financial protection/OOP
W4385693989,2023,2021-2026,Insurance/prepayment
W4385693989,2023,2021-2026,Financial protection/OOP
W4385723290,2023,2021-2026,Insurance/prepayment
W4385897029,2023,2021-2026,Insurance/prepayment
W4385897029,2023,2021-2026,Financial protection/OOP
W4385755529,2023,2021-2026,Insurance/prepayment
W4385760425,2023,2021-2026,Insurance/prepayment
W4385760425,2023,2021-2026,Purchasing/provider payment
W4385772282,2023,2021-2026,Insurance/prepayment
W4394563848,2023,2021-2026,Financial protection/OOP
W4385811247,2023,2021-2026,Insurance/prepayment
W4385840114,2023,2021-2026,Financial protection/OOP
W4394991163,2023,2021-2026,Insurance/prepayment
W4385850886,2023,2021-2026,Insurance/prepayment
W4385850886,2023,2021-2026,Financial protection/OOP
W4386030471,2023,2021-2026,Insurance/prepayment
W4386030471,2023,2021-2026,Willingness to pay
W4385890871,2023,2021-2026,Insurance/prepayment
W4385955537,2023,2021-2026,Insurance/prepayment
W4385955537,2023,2021-2026,Financial protection/OOP
W4385955537,2023,2021-2026,Revenue/public financing
W4385988803,2023,2021-2026,Insurance/prepayment
W4386010705,2023,2021-2026,Insurance/prepayment
W4386086076,2023,2021-2026,Insurance/prepayment
W4386086076,2023,2021-2026,Financial protection/OOP
W4386164325,2023,2021-2026,Insurance/prepayment
W4386207134,2023,2021-2026,Insurance/prepayment
