reference_id,local_citations
W1481201729,1
W2187184352,1
W7038511153,1
W3123238227,1
W127636580,1
W2300653637,1
W2975473695,1
W6631126200,1
W1126583247,1
W2333064591,1
W2170662574,1
W2006873050,1
W2059622452,1
W1674642022,1
W1993629708,1
W2500281002,1
W1788697169,1
W2117020584,1
W2324430731,1
W2402783003,1
W1782242823,1
W2122734994,1
W2324331818,1
W2066867738,1
W2061437671,1
W1979238158,1
W2502892730,1
W1976075772,1
W1498016280,1
W2301157111,1
W1124708747,1
W2102283026,1
W1910274319,1
W2152574212,1
W4255822625,1
W1850710630,1
W1981518839,1
W2127820348,1
W4255827324,1
W2058574635,1
W2012529571,1
W2037490203,1
W2000028696,1
W2267699338,1
W1970369471,1
W2134735104,1
W2595284171,1
W2330703347,1
W1613992416,1
W2102999561,1
W1990415494,1
W6634280206,1
W2139419291,1
W2034558704,1
W1968906674,1
W1598052917,1
W2145011338,1
W2184407052,1
W2967395909,1
W2771004662,1
W2165763586,1
W1561897655,1
W1975535635,1
W1564360514,1
W2002754275,1
W6713850495,1
W1004584821,1
W1988115296,1
W2052802022,1
W2081939572,1
W2135276554,1
W2000963794,1
W2105455604,1
W2044515540,1
W2332858796,1
W2044212582,1
W6622705650,1
W1183331850,1
W3140827707,1
W1535807333,1
W2045752879,1
W2922134667,1
W2061603448,1
W2199836069,1
W2125632866,1
W3147616907,1
W81685006,1
W1546831332,1
W2136573655,1
W1995317092,1
W2018232559,1
W2052679756,1
W2080418646,1
W425758597,1
W4252594356,1
W2034967895,1
W1966221380,1
W3122969907,1
W2111261730,1
W2166717372,1
W1556715077,1
W2125357537,1
W2128294336,1
W2011781978,1
W2037239225,1
W2099336820,1
W2102319680,1
W1974436532,1
W2039189881,1
W1975383176,1
W2133037631,1
W2168293325,1
W2160165410,1
W2082262203,1
W2052356730,1
W1972352396,1
W2045369668,1
W6640875713,1
W2113219771,1
W63174127,1
W2296384854,1
W2159293131,1
W1905999613,1
W2997960800,1
W2007212082,1
W2154246179,1
W2095365968,1
W2116317490,1
W2024914273,1
W2005479125,1
W2146786634,1
W6637542223,1
W2113722078,1
W2147534591,1
W4230253980,1
W2113402064,1
W2024316343,1
W2150119583,1
W3122760232,1
W2145800549,1
W2259389627,1
W3123702851,1
W2132369486,1
W2207360157,1
W2416362739,1
W2592260431,1
W2179672210,1
W1520594002,1
W1970554182,1
W2120268131,1
W2153174854,1
W2799726962,1
W2884961422,1
W2106303969,1
W2168872273,1
W4229830454,1
W2064360505,1
W2148916068,1
W2146850004,1
W1547817194,1
W4239926713,1
W1576694020,1
W4243202256,1
W2322820359,1
W2118052532,1
W2099161251,1
W3125518467,1
W2151417411,1
W2137623058,1
W2006397401,1
W2091655150,1
W1983049601,1
W2088962017,1
W2131028225,1
W2412716903,1
W2018367679,1
W2158958368,1
W2410318194,1
W1577909208,1
W2118277535,1
W80957382,1
W2735672765,1
W2073059200,1
W132428718,1
W3123800309,1
W2044311390,1
W4236126545,1
W2319351748,1
W1982331927,1
W2055489559,1
W2085933742,1
W2089421149,1
W6682721471,1
W4312607381,1
W6679072789,1
W1561603517,1
W1896751591,1
W1518291990,1
W1984736364,1
W3123653915,1
W3044347796,1
W1972897092,1
W207310870,1
W1972126507,1
W2016676787,1
W2338854978,1
W2082650909,1
W2143308022,1
W2137337769,1
W2186068764,1
W1751388959,1
W1581498983,1
W1550985184,1
W2018328642,1
W1497337992,1
W1863046860,1
W2898417119,1
W2071009437,1
W2007003754,1
W2136432990,1
W1928022292,1
W2130835493,1
W1984619051,1
W1833655093,1
W2082903003,1
W3206635061,1
W1969903743,1
W2127989408,1
W4242428206,1
W2068300445,1
W2126017504,1
W4233965592,1
W2020086515,1
W613465185,1
W2396647745,1
W1967545352,1
W2026613870,1
W2151970147,1
W2562270192,1
W2065882396,1
W2892093762,1
W2067685925,1
W2050244971,1
W1606647850,1
W14771912,1
W1983350639,1
W2057871317,1
W2157356873,1
W3124559526,1
W1540237962,1
W2100710761,1
W1523386805,1
W3122998524,1
W2125464221,1
W2100208018,1
W2072158915,1
W1984989269,1
W2128786358,1
W2079110605,1
W1573701668,1
W4233445088,1
W3123582712,1
W264333377,1
W4231726396,1
W1985683923,1
W1977315170,1
W2082560839,1
W2100882635,1
W2013875302,1
W2080602917,1
W2056697906,1
W1525195833,1
W1986502480,1
W2328011167,1
W386777183,1
W2113494335,1
W2125274265,1
W2178659982,1
W2032158612,1
W2115142749,1
W2010026548,1
W2163259465,1
W175036649,1
W2001726001,1
W2115716443,1
W2039033949,1
W1868052657,1
W2064325669,1
W2324053270,1
W1990509433,1
W2127832030,1
W2011186823,1
W2129806340,1
W629885804,1
W2565402716,1
W6751348723,1
W6684202907,1
W1745123889,1
W2100161783,1
W2800574483,1
W2122216709,1
W2034442721,1
W2139002782,1
W6648531930,1
W4233014035,1
W1993333512,1
W1559328231,1
W2027940504,1
W2152682581,1
W47021985,1
W2383574274,1
W1969069395,1
W1989931913,1
W1761583219,1
W4294705765,1
W6637919367,1
W1210092515,1
W2125216147,1
W1976662407,1
W2086033503,1
W2103554798,1
W1553864609,1
W1566329825,1
W1771726014,1
W2115292543,1
W2168523361,1
W2005850736,1
W2032376273,1
W2092311312,1
W2145849239,1
W2038841223,1
W2106267488,1
W49283392,1
W597746913,1
W2072395157,1
W2036969091,1
W2097477729,1
W2000649305,1
W1564814496,1
W2044215174,1
W1484739539,1
W2074830226,1
W2066192694,1
W857605077,1
W99184453,1
W2138650818,1
W654049142,1
W1533388959,1
W622657072,1
W2057719008,1
W2051760501,1
W2516834350,1
W2109860650,1
W2186615948,1
W2185952116,1
W1569155678,1
W2031112152,1
W2056848088,1
W2086577006,1
W2370483730,1
W2128137506,1
W2245144738,1
W2776262591,1
W2322437385,1
W1575299154,1
W2188582210,1
W4385213661,1
W2613550240,1
W2140787381,1
W2748246845,1
W3148666785,1
W1603263218,1
W2151211428,1
W22800178,1
W2151967846,1
W1529253388,1
W2100268181,1
W1594723613,1
W846556396,1
W1986830157,1
W2019964738,1
W2041737034,1
W1975566906,1
W2025296903,1
W2086891016,1
W192968254,1
W1574004427,1
W1976672954,1
W2732122620,1
W2062582547,1
W1977621437,1
W2108485812,1
W1597069105,1
W2045644234,1
W2066009577,1
W1265411901,1
W1954015883,1
W2077338103,1
W2074485699,1
W2166150665,1
W2100482929,1
W2955410007,1
W2185692220,1
W2013936057,1
W1974168978,1
W2151115521,1
W2126009317,1
W2061783353,1
W43817151,1
W1591943676,1
W2011982529,1
W2168912109,1
W2070587406,1
W2146761068,1
W2073712155,1
W24170790,1
W2064019310,1
W2015856469,1
W1979217721,1
W2483892525,1
W2552763568,1
W2005723579,1
W2090927321,1
W4245108044,1
W1967126310,1
W2479023886,1
W2138175905,1
W2078073007,1
W2014580004,1
W2050617356,1
W2109251805,1
W2034803162,1
W1979369091,1
W2135543337,1
W2164502884,1
W2092145875,1
W2060080638,1
W2117579170,1
W2083556173,1
W2063053956,1
W2085280578,1
W2137328237,1
W2107033647,1
W1500481490,1
W1964594808,1
W2004902933,1
W2139389731,1
W2112655534,1
W2268053698,1
W4252855686,1
W2755944734,1
W2015067494,1
W2024205134,1
W1727459989,1
W2089665140,1
W2083606760,1
W1494165731,1
W1977505156,1
W2024799629,1
W2066792247,1
W2125387810,1
W2744777569,1
W2037504878,1
W2054280869,1
W2162334426,1
W1964621550,1
W1976297951,1
W2008490878,1
W3150342803,1
W2076336891,1
W1698918677,1
W2027919092,1
W1571062654,1
W1975797050,1
W1803375205,1
W3121647457,1
W264810874,1
W2160020666,1
W6601267958,1
W2084915173,1
W2031460682,1
W2017607432,1
W2993502617,1
W1985289044,1
W1563147257,1
W2070017952,1
W2140905951,1
W2062074206,1
W2035464508,1
W2151984941,1
W2261542975,1
W2161675600,1
W1585823992,1
W2093002069,1
W2071018551,1
W2071533107,1
W2731329354,1
W2058316157,1
W2000236238,1
W2070775205,1
W1967590756,1
W6653178564,1
W2023405896,1
W2063899986,1
W2103776874,1
W1508989202,1
W2079303036,1
W3125183430,1
W2144480282,1
W4245498832,1
W2004400742,1
W2092798836,1
W1980528615,1
W4240678977,1
W2132725818,1
W2087657902,1
W2478759695,1
W2152883252,1
W2099024601,1
W3125900386,1
W2132849250,1
W2342357798,1
W2059366208,1
W2050468852,1
W1568638344,1
W2299173268,1
W2286292839,1
W2056938725,1
W2130645826,1
W2290839534,1
W3122525786,1
W2009338539,1
W2008824695,1
W2065916161,1
W1534039242,1
W3109861757,1
W6604782850,1
W116591090,1
W2145016263,1
W2034135836,1
W2108102321,1
W2127403366,1
W6652673637,1
W2004128497,1
W2012472842,1
W2073225472,1
W2891753394,1
W2895373101,1
W2506916319,1
W282133,1
W2171695918,1
W2041542511,1
W2058067632,1
W2171141994,1
W2096254883,1
W2008263434,1
W2077618490,1
W2083244949,1
W1777183656,1
W2124801504,1
W2088409343,1
W2000100883,1
W2078266329,1
W2139894829,1
W352686746,1
W2170507689,1
W2083443345,1
W2145352823,1
W1990149498,1
W2159044497,1
W2163477848,1
W1539475119,1
W1982735119,1
W2160992219,1
W1987147490,1
W1739094479,1
W2148093477,1
W2030978808,1
W2035326433,1
W2110782454,1
W2017127235,1
W2078908246,1
W1979787999,1
W2142665794,1
W2036287317,1
W2015333801,1
W2064871165,1
W2009812960,1
W6687043899,1
W3126033029,1
W2187492670,1
W6682233911,1
W2184962173,1
W3121890638,1
W3122131130,1
W2077053280,1
W3217279821,1
W6638927453,1
W2106848538,1
W2151519563,1
W2116068810,1
W1582583590,1
W2108601834,1
W1500404656,1
W2164590148,1
W2088972316,1
W2012477550,1
W2030083071,1
W1717206243,1
W2060057531,1
W1966805252,1
W2119865699,1
W2098835036,1
W2127903684,1
W2045309255,1
W1996900682,1
W1593339216,1
W2065055504,1
W2188560600,1
W2027474175,1
W2324898385,1
W2164768016,1
W614215448,1
W349248956,1
W2409063227,1
W181191972,1
W3205882022,1
W1999940988,1
W645214378,1
W2131731926,1
W2107369086,1
W2117031917,1
W3122093370,1
W1561618742,1
W2031976003,1
W19025049,1
W247458718,1
W2329312514,1
W1545602896,1
W6676835779,1
W2098886784,1
W2611293332,1
W2608993842,1
W2169350344,1
W2626698004,1
W2149867662,1
W6694896404,1
W2133155475,1
W2065305082,1
W6858391151,1
W2254639661,1
W2153557264,1
W4235206771,1
W2270306267,1
W6777040694,1
W2015998159,1
W2071430596,1
W602099082,1
W2024276678,1
W1582300560,1
W134862522,1
W1524608050,1
W6664686093,1
W6633182039,1
W6635873557,1
W135449929,1
W2797563284,1
W3125098914,1
W1597195591,1
W1970925441,1
W6678346235,1
W1969293610,1
W3125609052,1
W6679031385,1
W655983168,1
W6605442294,1
W1554028527,1
W2413727582,1
W2113694631,1
W46150628,1
W2037904112,1
W3124227283,1
W1531187453,1
W6606272791,1
W1988136562,1
W1570042392,1
W1965577577,1
W2478079096,1
W1996013917,1
W180696654,1
W2025348785,1
W2154377687,1
W6633965593,1
W2027147699,1
W2005158855,1
W1567180696,1
W1525746632,1
W1606318478,1
W2246322927,1
W2506584859,1
W1497281671,1
W1500673190,1
W1544247103,1
W1758319641,1
W2547445894,1
W3201278613,1
W1576159163,1
W1529817911,1
W319697090,1
W4214609230,1
W73616245,1
W633440603,1
W2970364999,1
W1590937613,1
W2155167252,1
W2962002644,1
W1563042031,1
W2168021197,1
W2111490417,1
W1889667641,1
W1890462671,1
W2164412965,1
W3124261905,1
W1530662010,1
W3022966207,1
W1970448118,1
W2057796310,1
W3126052813,1
W4246632162,1
W2110491215,1
W1789829212,1
W3123601501,1
W3125907876,1
W6713670538,1
W2624262714,1
W2109580357,1
W2031247455,1
W2063322257,1
W2081621570,1
W2049660850,1
W2088631548,1
W2163311133,1
W1964749554,1
W2121220078,1
W3005115464,1
W3122669158,1
W20602064,1
W2061638198,1
W2123830299,1
W2168629879,1
W4243246718,1
W2160096583,1
W1986439365,1
W1573061253,1
W2129996389,1
W1991957690,1
W4231887640,1
W1534589792,1
W4251367084,1
W1601704645,1
W1972047171,1
W2128991497,1
W3135011791,1
W2002864548,1
W2726474170,1
W1994771258,1
W2125009468,1
W2149060914,1
W1976373922,1
W1591497135,1
W195203648,1
W1995061352,1
W1966333491,1
W100320613,1
W2036667805,1
W1986637700,1
W131790415,1
W2110486879,1
W2146580803,1
W2485234453,1
W2139201298,1
W2012979571,1
W1967392853,1
W2033117749,1
W3023628588,1
W2024669886,1
W2051162300,1
W2042258798,1
W2010518325,1
W1986955341,1
W48391052,1
W1604326300,1
W2119036567,1
W2015819980,1
W2157609868,1
W2310873830,1
W1534463048,1
W2269132228,1
W1998131644,1
W2127099542,1
W2030248037,1
W2092792206,1
W1694202179,1
W1544144851,1
W2050221816,1
W2051898784,1
W1992984743,1
W2132954154,1
W1642730888,1
W2142532695,1
W2091520951,1
W2165412000,1
W187028931,1
W2118635324,1
W1996760592,1
W3125053888,1
W2141832135,1
W1984147498,1
W2404749782,1
W6631944519,1
W4242123659,1
W1498504269,1
W2111191689,1
W1990924441,1
W2130855209,1
W2155425465,1
W2031384127,1
W3124486069,1
W1545009124,1
W2486501360,1
W2248298996,1
W2074660822,1
W1529163633,1
W1966491304,1
W2129961800,1
W1568560860,1
W161970838,1
W2266126644,1
W592106610,1
W2012519863,1
W399161379,1
W2143801026,1
W2132321631,1
W1990757099,1
W1964241694,1
W2024922973,1
W600513508,1
W1978411729,1
W2911492184,1
W2271089315,1
W2285654360,1
W1479866317,1
W2479569600,1
W2008411203,1
W3125796643,1
W2128668527,1
W2164117956,1
W183866181,1
W2125168028,1
W1980836351,1
W2075701171,1
W2100727034,1
W2137593843,1
W2140340560,1
W1994058637,1
W2037687914,1
W2018817872,1
W6656411067,1
W2024372218,1
W1549324090,1
W6678844098,1
W1497518238,1
W1788996363,1
W3124448921,1
W2171439211,1
W2145816995,1
W1583777851,1
W2791736475,1
W2402509785,1
W1923951652,1
W421200207,1
W1577172334,1
W2787975705,1
W1647434862,1
W4243566085,1
W2034484937,1
W4250366260,1
W2123807871,1
W1991828627,1
W2741437682,1
W2031780698,1
W2010871534,1
W599638872,1
W2013955600,1
W1999040004,1
W2058236605,1
W1524823559,1
W2097049379,1
W4362731004,1
W1533987814,1
W2104616630,1
W577865253,1
W173637391,1
W2037597622,1
W3151872007,1
W1989246932,1
W2168283218,1
W3035909662,1
W78652742,1
W6680673070,1
W2042762854,1
W2070504353,1
W1835365554,1
W2407810086,1
W6638470462,1
W2116804953,1
W2154839090,1
W2207609796,1
W2345419869,1
W6639503468,1
W2269743345,1
W2952029239,1
W2046597964,1
W308016569,1
W2336988687,1
W183291233,1
W1981686450,1
W1569909498,1
W6649854652,1
W2027074303,1
W2021908824,1
W595458010,1
W2034452537,1
W2158929402,1
W1986224657,1
W4254848309,1
W2079179638,1
W2061427260,1
W256353684,1
W2151803228,1
W2470543030,1
W3123331292,1
W2401755819,1
W2187172921,1
W1972260185,1
W1994153796,1
W1995317974,1
W1998625649,1
W6681786915,1
W2023763050,1
W2148858459,1
W2083308164,1
W2046637788,1
W2017696766,1
W1981231764,1
W2126939001,1
W2007367842,1
W2091595257,1
W2146310798,1
W2322243928,1
W2146957441,1
W2308190535,1
W1587794822,1
W2036325380,1
W2038312634,1
W2007580772,1
W2119471783,1
W2107792255,1
W129541652,1
W2258204423,1
W4388331255,1
W1978940241,1
W815459451,1
W577897522,1
W2064582672,1
W2014102403,1
W560248276,1
W2557577087,1
W2137440687,1
W2046684509,1
W2138097939,1
W2004450860,1
W2128826799,1
W2150002310,1
W1939532946,1
W3121255963,1
W2077632391,1
W2147064398,1
W2156150404,1
W2087812325,1
W345761599,1
W4300559310,1
W1992224467,1
W3124249708,1
W1535500786,1
W1502995775,1
W2145018567,1
W1500615176,1
W1494088636,1
W2038991098,1
W4214730038,1
W3124681737,1
W3148082169,1
W2156971046,1
W2278415825,1
W1990155485,1
W2107511505,1
W2130286795,1
W2041533350,1
W6981515557,1
W1486848433,1
W1908336187,1
W4301271610,1
W2298147764,1
W4252853485,1
W1998087894,1
W2319794630,1
W2326250782,1
W2330962400,1
W1993772947,1
W609578677,1
W2796802168,1
W2002146218,1
W2411722637,1
W2107400567,1
W2080102052,1
W2132020978,1
W1586002604,1
W1515522455,1
W2464880621,1
W4230568460,1
W2619242807,1
W4238143035,1
W1518056382,1
W2609289959,1
W2141061714,1
W2104197658,1
W1578086205,1
W1575826466,1
W2111510929,1
W2090559643,1
W2121944882,1
W6679160828,1
W6714248071,1
W1595496368,1
W1563888893,1
W6635515415,1
W6695087216,1
W2096450844,1
W2347743028,1
W2121785180,1
W6678916382,1
W3121865767,1
W2158650924,1
W4297924091,1
W1970951248,1
W1774815132,1
W2027063327,1
W2069426698,1
W6686648047,1
W2126464502,1
W153226996,1
W2240172179,1
W3158013643,1
W2188982585,1
W2036135045,1
W2130214800,1
W2132425160,1
W2161038231,1
W1983489591,1
W2070294323,1
W2089657808,1
W2099844674,1
W4231865052,1
W2804118537,1
W2069517904,1
W2073286967,1
W3123968295,1
W2120986885,1
W2108387613,1
W2120996482,1
W1587714154,1
W2098311144,1
W1531303863,1
W1981251471,1
W6679610908,1
W2114195949,1
W2028908792,1
W2092531911,1
W2003110786,1
W6672892701,1
W1557989049,1
W6678906958,1
W6679660293,1
W3125229461,1
W2150242099,1
W2119651709,1
W2495436907,1
W6817032934,1
W1972246405,1
W212776514,1
W6665950278,1
W1901834893,1
W621823012,1
W4255011349,1
W6685672694,1
W2034241668,1
W2068880073,1
W2098552801,1
W6675185632,1
W2049037673,1
W2088277493,1
W1989098828,1
W6642144536,1
W2164947695,1
W1966599626,1
W2129444496,1
W2107055383,1
W2105535935,1
W2110497638,1
W2004077753,1
W1586125257,1
W2081348049,1
W2076994918,1
W2019734293,1
W2133015434,1
W2097912527,1
W1995234390,1
W2225514638,1
W1985360094,1
W2019732886,1
W88290410,1
W4392034067,1
W2160029881,1
W2189295655,1
W2096827724,1
W81300498,1
W2054960152,1
W46863196,1
W2015089004,1
W1523267504,1
W2077944376,1
W2104765183,1
W6687332474,1
W2038275061,1
W217759480,1
W1837664969,1
W2428778268,1
W2188869023,1
W6644769655,1
W6639053281,1
W2167056760,1
W6717884977,1
W1489320201,1
W2139639454,1
W1996716011,1
W6600517885,1
W6635297075,1
W2137779456,1
W6676499683,1
W7021041182,1
W6679789440,1
W6671853664,1
W2127553991,1
W2107537354,1
W2044736745,1
W1968944173,1
W2110181221,1
W2017710097,1
W2002524198,1
W3124379587,1
W2975181420,1
W6755818418,1
W1578704263,1
W1969273892,1
W2127386638,1
W2041786720,1
W1986931990,1
W2128532887,1
W2037596385,1
W6676050049,1
W799728,1
W6684729244,1
W2105587100,1
W2413804249,1
W2092280695,1
W2130231621,1
W2274085294,1
W6751642355,1
W2048500668,1
W4302451102,1
W4246927237,1
W2084238568,1
W2084190206,1
W2067026800,1
W2326051269,1
W2097118497,1
W6680636994,1
W6659928185,1
W2186016525,1
W2080755549,1
W108574107,1
W1485062835,1
W2101456565,1
W2322158389,1
W2061466812,1
W1979684231,1
W6684083191,1
W1606798223,1
W6677815324,1
W2071446601,1
W2136211845,1
W2097464040,1
W6604497304,1
W647793834,1
W1027303759,1
W986953637,1
W951381783,1
W2205526637,1
W1014991778,1
W1978651284,1
W2008373070,1
W2010622844,1
W177667513,1
W3124262383,1
W2120445418,1
W2157693109,1
W6701388467,1
W2037788700,1
W4231743109,1
W2275274953,1
W2006413776,1
W2124358680,1
W3122286595,1
W587773934,1
W1512379072,1
W2516137114,1
W2117860290,1
W4392813386,1
W2487377689,1
W2313616187,1
W603825570,1
W1592214928,1
W4410169515,1
W1516136238,1
W402891436,1
W2009039505,1
W2152941610,1
W2246337456,1
W2187969959,1
W6601484203,1
W2156272758,1
W3121627786,1
W6601164114,1
W2044598461,1
W1966665426,1
W2291797956,1
W2032566434,1
W758463355,1
W2018969275,1
W29500946,1
W1552892365,1
W2301039886,1
W1985595562,1
W2046664290,1
W4255297791,1
W1993606967,1
W2136578350,1
W1515739979,1
W96424414,1
W2283836579,1
W2093630638,1
W2400491170,1
W2410683042,1
W2095541399,1
W3000563840,1
W4242739995,1
W2546820800,1
W2007263582,1
W2065083433,1
W2039322460,1
W2003227811,1
W2134285615,1
W2115750582,1
W2170322962,1
W4299616086,1
W2115833912,1
W1971500565,1
W2750896950,1
W2903239761,1
W2165275799,1
W2105673126,1
W2035428097,1
W2039651170,1
W4302606334,1
W2156631386,1
W2114862397,1
W1975706241,1
W2126760758,1
W2127272111,1
W2067670310,1
W1988450171,1
W1969124734,1
W2035124978,1
W2151018889,1
W1507624910,1
W2402438673,1
W1976276104,1
W2946368366,1
W1967286032,1
W2072590746,1
W2080761854,1
W2566284862,1
W615228004,1
W2086258602,1
W6633741209,1
W2102116580,1
W6987102577,1
W2001925627,1
W2108967212,1
W2049920329,1
W2895156515,1
W2128417073,1
W2063088854,1
W4210440177,1
W87530302,1
W2007641601,1
W7019298464,1
W640866538,1
W2114189430,1
W2079823376,1
W2901287142,1
W1482401674,1
W1607151382,1
W657824917,1
W2492537767,1
W1514068531,1
W623256484,1
W2009694311,1
W4241492576,1
W2343098960,1
W6662964916,1
W1576940359,1
W416664911,1
W2185685317,1
W2068254133,1
W2159235298,1
W2005704316,1
W1555218390,1
W1806789608,1
W2016137558,1
W223942771,1
W2802125118,1
W6678109728,1
W4242482960,1
W2046002558,1
W1962678333,1
W2891606002,1
W1506164182,1
W1501795472,1
W768415044,1
W4319589109,1
W4232852642,1
W2085886147,1
W1971242588,1
W2041203344,1
W2028973163,1
W2087501652,1
W2551304228,1
W1971819069,1
W71417826,1
W2122094006,1
W1584946063,1
W1969699349,1
W2112932325,1
W1964574755,1
W1970071132,1
W2416141215,1
W4064162,1
W1988949750,1
W2116518013,1
W2107381287,1
W69731611,1
W644336818,1
W6621066081,1
W2484597383,1
W2086181473,1
W632839831,1
W1989656547,1
W2142097980,1
W116403372,1
W1554236570,1
W563467282,1
W2498312233,1
W2011365363,1
W642997795,1
W1582156453,1
W1529624584,1
W2477255428,1
W2359219665,1
W2144424859,1
W2103024352,1
W2087665936,1
W9782971,1
W2754309215,1
W1997170979,1
W2410008585,1
W2037941968,1
W2092910305,1
W2414268337,1
W2127790142,1
W2014304869,1
W2092903875,1
W1998566684,1
W2071999091,1
W2065482764,1
W1971782045,1
W2328987365,1
W1998935989,1
W2114155600,1
W3120971933,1
W2024288175,1
W167368808,1
W4251105571,1
W1993299875,1
W2936091646,1
W1966715838,1
W2468470777,1
W2569477694,1
W40281185,1
W1552939069,1
W2047958121,1
W594546062,1
W6634909351,1
W561662591,1
W6662719280,1
W2501446037,1
W1964043210,1
W1496825512,1
W2996956892,1
W2108038564,1
W2068007822,1
W1499788840,1
W2118337363,1
W2260754219,1
W6603531860,1
W2038719634,1
W2075054331,1
W218348188,1
W2002629839,1
W6731249995,1
W1584669612,1
W2521267319,1
W608679722,1
W1486764476,1
W6747610314,1
W1921792772,1
W1980720922,1
W2080184288,1
W1558365919,1
W2109421489,1
W1978025816,1
W1993427095,1
W3121393209,1
W2139545718,1
W2035228366,1
W6676483400,1
W2187671335,1
W2169506012,1
W2129905273,1
W386628858,1
W634124726,1
W2037160943,1
W3197240327,1
W1986074500,1
W2071394599,1
W2088077074,1
W2320879688,1
W2012012642,1
W2035879195,1
W1984466701,1
W2164994076,1
W1972928298,1
W1997511838,1
W2058350181,1
W1483298648,1
W2317837133,1
W2046768063,1
W2417104450,1
W2268544800,1
W39268885,1
W2414709728,1
W2148216821,1
W1846534847,1
W2004063289,1
W162905861,1
W2047855591,1
W2048941639,1
W2032667008,1
W2106205762,1
W2108906257,1
W2741308078,1
W2013010910,1
W2123409465,1
W3124865774,1
W26832298,1
W2012412958,1
W3026418103,1
W107300982,1
W1974089384,1
W1496517168,1
W6678938328,1
W2014020924,1
W1552308884,1
W4236029887,1
W2110451815,1
W2162236163,1
W2066438159,1
W6630422534,1
W2070585280,1
W2068391309,1
W2038003613,1
W2025014816,1
W2104766416,1
W2033779958,1
W1556512893,1
W1990987999,1
W2068323204,1
W1974266509,1
W2116321481,1
W1986760411,1
W2004220287,1
W2106497068,1
W2053681068,1
W2148204729,1
W587526226,1
W4253346707,1
W2027232264,1
W2063530871,1
W2099213319,1
W2464969335,1
W609018337,1
W2081362017,1
W2143429111,1
W2023340089,1
W3125535621,1
W3123645730,1
W4236513030,1
W2079697423,1
W2010771219,1
W1530268943,1
W1486815724,1
W2046796944,1
W4251915282,1
W1604512070,1
W4302437186,1
W4252095560,1
W2474223529,1
W1525764571,1
W2008218074,1
W1917463914,1
W2915735627,1
W3126362609,1
W1999298498,1
W2605889383,1
W1765593638,1
W1500202861,1
W2752708226,1
W6682474199,1
W172980568,1
W3191254101,1
W4252475258,1
W5086244,1
W1513987604,1
W197452278,1
W6662067523,1
W2057625365,1
W2055687772,1
W1976976699,1
W2015159113,1
W2111110895,1
W2166527443,1
W6673615884,1
W2102920665,1
W2189588034,1
W2129156318,1
W2798791663,1
W1967921826,1
W104564066,1
W2034077072,1
W1968513304,1
W2023862931,1
W2025732556,1
W2060477764,1
W1526417262,1
W1965273083,1
W2091007387,1
W1525260276,1
W3122614952,1
W2183320301,1
W1529442972,1
W1997068184,1
W2005513160,1
W6629591947,1
W1991404086,1
W1626837244,1
W2092106284,1
W2009136416,1
W2045990329,1
W2061588115,1
W6760299917,1
W6732473475,1
W634511365,1
W4290748503,1
W2010628651,1
W2015353281,1
W2416404696,1
W2327001389,1
W2409192774,1
W2119538357,1
W1991113213,1
W4248372260,1
W2578597317,1
W4301912449,1
W1999937512,1
W2005446063,1
W2099724353,1
W164887491,1
W1497154723,1
W1978251369,1
W1991953462,1
W3168488462,1
W2406550173,1
W45125473,1
W2042004677,1
W14434140,1
W1991643939,1
W2078934184,1
W2037748041,1
W1592020336,1
W4253834373,1
W1523062282,1
W2129751622,1
W2053161423,1
W2916924353,1
W2917959741,1
W2125059859,1
W2151014135,1
W2492125309,1
W2325156234,1
W2419233599,1
W2071777517,1
W1971828677,1
W2465822081,1
W1968456248,1
W2155586440,1
W1969595059,1
W1979059515,1
W2050333529,1
W2080644578,1
W3088129956,1
W1584866504,1
W2122087499,1
W2465789963,1
W1734544972,1
W1564659935,1
W1997183179,1
W2318930241,1
W2498782531,1
W2003084467,1
W2257699166,1
W256702556,1
W2026421317,1
W4236512865,1
W2485934298,1
W1515688645,1
W2067479444,1
W370143576,1
W2083166570,1
W2314637879,1
W2016313024,1
W2326722625,1
W1925613010,1
W2339079905,1
W2024755396,1
W6646972276,1
W1502496348,1
W3151215443,1
W2000312149,1
W2260439434,1
W2327919107,1
W4240078079,1
W579409181,1
W2418081196,1
W6682515498,1
W4301382858,1
W344333583,1
W1979869635,1
W6639213473,1
W6620981667,1
W1852370203,1
W6692485554,1
W1959909310,1
W2136079156,1
W3013107115,1
W2739158217,1
W2381924394,1
W4378347450,1
W7160285547,1
W198672650,1
W3125158519,1
W2004840456,1
W1922576218,1
W2002042155,1
W1964424279,1
W2148246759,1
W229327359,1
W2021006777,1
W3122740365,1
W1976599448,1
W6655714871,1
W2063490680,1
W1561208550,1
W1972251267,1
W2171456177,1
W1712655942,1
W2135699215,1
W2196590424,1
W2617841280,1
W2885212733,1
W2069546401,1
W3154205990,1
W2171111184,1
W2109212530,1
W1488238200,1
W1995034320,1
W2619462005,1
W400262902,1
W1528919384,1
W2465664893,1
W3143437317,1
W2319456264,1
W2307052362,1
W2020753650,1
W2073974584,1
W2080375723,1
W1575538149,1
W1494148135,1
W1977394449,1
W2009325824,1
W133660651,1
W2394551090,1
W2290804282,1
W2407664773,1
W2139212057,1
W3156743858,1
W1489191899,1
W2041983960,1
W2316905241,1
W1970572347,1
W336709497,1
W2130833110,1
W2765357622,1
W1998106106,1
W2906247522,1
W2050857666,1
